domain,ctr,count
trqRTJCIX9K4Fdl4JKTI,0,1
tK9rQF9-g91mjMKo5SqfNFTRm7,0,1
5F1RQS9-BqsbjOMo5SqW,0,1247
eS1gQudNdN1vjgNhumpENpn,0,7
6h2YVS98GqN_jdd4wANYNxb_oT1A,0,2
eSMgquMNQqc7gMK7UF9rqxMzmw,0,5
lFMJquMWBTKI1YThvDFnvuT8M9Fi,0,4
3A1uqy5cQqf7wMK7vspENpn,0,3
kJFolvKmQ5fIDgTxJMpENpn,0,1
kFFNl580jqKIgmmouS9AqxMzmw,0,2
DS2-QekrOek7gspy,0,1
trqRTvdbgqSf1m54,0,23
DSMJquMcX5fhDQdba1LWvpdh,0,15
trqRTu9vXI1oJNKbuKz,0,1
DFpETuSJModoFYqhaAjWvpdh,0,1
trqRTvMvMT5og9KbuKz,0,1
tKx4l19aMusrgMxYv1T9NKTRmT2,0,1
Hh20ZAaxP5ffDMd-5SqfNX,0,1
tK54l5mJMxscFsf,0,1
er1-q5u0G9dR1m545Spf-puRM9FnSU,0,1
eKFgqxNoQ5sbgMpsaFjW-5xyEN1ZFsu2x-,0,12
kA1Yl580BpsUgMmRwMpENpn,0,1
kFFgqumvdo1RwMqh5ST_U_,0,1
3r1vBuFEX5svgmd4wspENpn,0,2
trqRTuTJMIuYwqKbuKz,0,1
trqRTv1EMNFmwMCh5SqfNX,0,250
5A1bB5p0GxsyXZc4JKTIqxM_,0,1
kr2-ZDTvGZl7gsz,0,1
2OjYZDj0Q9Kr,0,4
lFMbquMNQqsb1mxouFFWUKTRmT2,0,13
51KvqF9UgNNoFmq8JspWUvj,0,60
DJMUtS9JQNT7X9KbuKz,0,1
3DL-e59ugNKYXdFru1FxN6MpM9FnSU,0,1
5F1RQS90GN5vjM9A5SqW,0,98
5dSjqxsmgTTN1QBWegCWN5xA0NFiFsu2x-,0,2
D1xuG5ucQqKEgMp0wFpzceuTbNqiFhmHRAcVy5MO,0,1
trqRTvMELec7gspy,0,158
eSMgquMNQqc7XMqhvKmyqxMzmw,0,1
5KF-GejrOvL8DoC4JSsfUpq6Ypd8SdC,0,6
5F1RQS9-gINEJ9KbuKz,0,215
3SKote1EM9xcXdz4uFTKcud_bNd_SOfHr1qZ,0,2
eFT0qK9NGTm41mpWwW,0,1
er14lpsydNqNwg5SaMpENpn,0,1
trqRTuxIGTN8js9YvAlWvpdh,0,1
trqRTudcXTqswOMWwJlWvpdh,0,9
trqRTudoXTqrgMz4JKTI,0,1
6gf7ZDLSOps9JmdmwgCsqxMzmw,0,1
6On0VK9aMw,0,4
trqRTvprdN1RFt,0,15
trqRTv1JGTqfF9KbuKz,0,3
ern-VDj0Q9Kr,0,6
trqRTudNMNMYJsNruScWNxup,0,1
DFFNqpsUMTTNjMKE5rMfU55Z0qNdFsu2x-,0,1
trqRTuuaGQ1rgM9x5SqW,0,6
trqRTu5Jgo5mFs84JKTI,0,6
trqRTuNrXqq4ag5bvSSs-1T_-oa,0,1
5FF-txTEdvaWkZl4JKn,0,50
tr1Elp50do1RwMqh5ST_U_,0,11
trqRTvuyg9uY3NKbuKz,0,6
trqRTJ27joj7gspy,0,236
tKKbtpa0BpsUgMmRwMpENpn,0,1
trqRTJLIO6a7gsz,0,148
eSd0G5uNGQuYFYd05SqrqxBhopd8SdC,0,1
D1FSe5frLec91m545SKYcpuKmTpnFsu2x-,0,2
trqRTuxEQNNSXQcK5SqfNFTn-i,0,1
tr1ue580gqks1m58uMpEN0,0,11
5A1-Gx50dvly3QdmuKlWvpdh,0,2
kF9XTJjrL627gspy5SqW,0,1
eSMgquMNQqc7aMphJSSYNxs6M9FnSU,0,1
5dSgQ6KmG59YwdphJKbKqxKIYoN8S91fx1L,0,1
tK10QupaG5srXoBfedpENpn,0,3
DFpETuSvGT1vaTKbuKz,0,11
kYf0VJzyPyk8DI2WeOaWGJ5Z0NdKEN1fx1L,0,1
trqRTvprQNTRgmd85SqfNX,0,17
lFMUGps0GxscFsf,0,11
5gC-exFoMNTYjg5f5SqfNX,0,1657
trqRTvMaOvL93qKbuKz,0,1
k1TbqF9uGQ1EwOc4JKTI,0,10
trqRTuuxGqq41mKYUV,0,10
trqRTuSvgIq71mpWwW,0,7
tK9-txFyQ5ssjMd8cDFrQJlnM9FnSU,0,1
trqRTvdmB9b7Fh1E,0,6
eSMrlxs0Gxf4kONx5SqfNX,0,2
trqRTuSvQQd7Xg1f5FMyv6FImTdyrhfHr1qZ,0,4
trqRTuxvBQFoFYqruScWvpdh,0,4
trqRTJkrjNNswMMzJFpRqxMzmw,0,4
DrMalu1rdN1RFt,0,2
3S9btK9aBe24D9KbuKz,0,589
trqRTvFmB6a7gsz,0,4
trqRTv1vBNNvJgMoumpENpn,0,1
3Fuct51JdN1mjMKoUKRWvpdhM9Fi,0,1
kK9ot199GN1IFNKbuKz,0,78
trqRTuFyQQTYFmuzwFkWvpdh,0,1
kFFYl5k0Q9Kr,0,7
eSMxB5mWGZNx1Ymrc1SrB1TRmT2,0,1
DrpyQy1JMpsvgmd4wspENpn,0,4
trqRTvKyMN1mFma4JKTI,0,2
trqRTv18M9FvX9KbuKz,0,3
trqRTvNvBNN4jqK4wJB,0,1
DFF4TuFvQNqY1m58uMpEN0,0,3
trqRTvFxBNNo1m58uG,0,13
eKMbGpf0QqNIwO1rvdpENpn,0,2
trqRTvKoMN1mXM9o5SqfNX,0,13
e1E-e59bQqsbwsd4wspENpn,0,29
eS2-B6q0Q5scFsf,0,1
DS9oQpp0j5srgMpAagLpqxMzmw,0,1
3r1vB5p0Gxfs3ocs5SqW,0,12
kFFxl55RBTq0jqKbuKz,0,1
DFpETudNBqsvXYM4wdpEN0,0,1
trqRTvMvQQ5mXgLywST_UuMrYZaiYd56,0,1
trqRTJCIg9E7gspy,0,2
eSMJqvNNGqf7DQCstYcWvpdh,0,1
5KK-txqJMNj7FdmYJSSYNKTRmT2,0,1
eKxaTJk7GTq8jMu45SqfNX,0,1
trqRTuSoXNqUgMKEu11SUvM9bouVFsu2x-,0,1
lD1Nl580gqks1m58uMpEN0,0,2
trqRTvuEMNFyjMd4wA1yvuT8M9FnSU,0,1
3FK-tyFoQqsbDqK-eSkWbud6o91OFsu2x-,0,1
trqRTu1JgIqvFYuouScWvpdh,0,2
eKF-V5a0Q9Kr,0,3
5D1-tpsaM9s8Fs9ovsnhQD14mZMnrT1fx1L,0,1
trqRTud0Q9f7gspy,0,4
trqRTudrQ9SSwTKbuKz,0,2
trqRTu1oM9q7Xs9rvKbWvpdh,0,1
tKK-tydNQqf7XhMAwMpIvvLpXvbiYd56,0,1
3r1gquMuQ5sEgMsYuScWvpdh,0,7
trqRTvFYMNf7gsz,0,19
trqRTJn8XZ1f1m58uG,0,7
5KF-lS9WGIF-ws84JKTI,0,1
l1F-ty1JMusmgY1b5SqfNX,0,1
trqRTvF-g9TUgqKbuKz,0,2
kFF-tyNNMIl7kZN0udpENpn,0,1
trqRTuFvMTNRFmMs5ST_U_,0,2
trqRTvdNXqKv1m54,0,203
lF9-txNoG5shjm1AvspENpn,0,3
3Az-VDj0Q9Kr,0,79
3K1Se5umdN171m5SaFpYqxM_,0,47
trqRTvMyMTN7XmM4whbWvpdh,0,13
3SK-tydog9uoFma4JS1ycpa_oT1A,0,1
kYf0CAz7OylxDZC9tMnAQvx6m9phFsu2x-,0,1
5KFgqxdNGqsb1mN-vSlWvpdh,0,2
trqRTuN9dN17,0,1
trqRTv17QQMoFd1xuKcWN6q8,0,4
trqRTuMSgylyDNKbuKz,0,4
eKa-exFoMN24gsdW5SqfNX,0,2
kYf0CAz4Oyl83ICheOCWGJ5Z0NdKEN1fx1L,0,1
kFF-exFJMNj73Qc4JKTI,0,1
3SKote1EM9R7FMpsaFTWcuTWmZ8iYd56,0,53
DFpETudaBok7FmMs,0,2
trqRTvuvGQFo1m58uG,0,1
5KKvBuFEX5s8FhMAaMpEv_,0,2
trqRTvKyBNNvjdc4JKTI,0,18
l19-tyNNMIl7DQCstYcWvpdh,0,1
trqRTvdvQQdcjOqSwJ5yUpSp0T1H0gaHr1qZ,0,1
3J1jlydbj5srXoBfedpENpn,0,3
trqRTuxwQelykTKbuKz,0,1
HmEEVDjxLel73oaW5SqfNX,0,1
kA1gB65vdNu9kZc4JKTI,0,17
6Smve580Q9Kr,0,4
5dSNt59EXNzrJIcKedp9cv56oTCiYd56,0,1
tS1vtup0GxsoXdM4wspEN0,0,1
DFK-tpscdN17,0,2
DF9blxSoMNE7FMB,0,111
trqRTvprjTNIamb4JKn,0,2
trqRTJkyBq27gspy,0,1
3KC-tA5Wj5scFU,0,1
3K2-leLrPva7gspy,0,2
tKF-tS87PTq71m58uG,0,5
trqRTuuUgNqowsm4wdpWUvj,0,1
trqRTudxgq1x1m58uG,0,9
trqRTvpaGqsbFdmfadpENpn,0,15
DYBxZJ5udN5YagTmJMpENpn,0,2
HOMFq19NjusSXgq_5SqfNX,0,6
kJTjGuC0jZu_J9K8vSc,0,1
trqRZ19ugoqbXYMsUJ5rqxMzmw,0,3
DF94lpsydNFvFmSr5SqfNX,0,2
trqRTudaXZBfamNrwrF4cuT8M9FnSU,0,1
5F1bqp5vdN1RFt,0,1
DSMgquMaBZq71m9rwF5yvuC_oT1A,0,5
kFFgquSodoN0gYmf5SqfNX,0,53
trqRTJC4Pqmh1mKYUV,0,1
trqRTv50BQqc1m58uG,0,7
tFF7eeTvj5scFNKyJF9ro5dsmpd8SdC,0,1
eSMbGedNGqf7FddmcFKYb1TRm7,0,1
tKKvBuFEX5fIkTKbuKz,0,15
eruuG5p9BqsbwsE4JKnWNu5f-o5nSMkHr1qZ,0,1
trqRTuMwQe24D9KbuKz,0,2
5DFaqxsuMTl73hqo5SqW,0,1
HgkRZJn0Q9Kr,0,9
DSR-qeuuBq191m58uG,0,3
trqRTuFvBq1vJml4JKTI,0,1
DFKvexFvMNj7JMlK5SqfNFTRm7,0,1
DFFuG5n0Le2ygsNo5SqfNX,0,17
3r1bBpu0GZb4DZC95SqWqxprbTNpSdT2uKNC90,0,1
kYf0ZJzxOeC73QdAUFp9cFTRmT2,0,1
l1K-txNoQqsb1mN-vSlWvpdh,0,1
3Aa-exFoMNT8wsmy5SqfNX,0,1
6F2yZxqJP6pvDMks5Smf-e1imTuZYOcH7KqC4vukmTS3,0,1
3KmyeeFoMuscFNKyJF9ro5dsmpd8SdC,0,1
tApgl580gQq7gqKbuKz,0,4
trqRTudNBqsv1MNrwKmnvvR_oT1A,0,2
Dr1-ty5JMufIXZFm5Spr-P,0,5
trqRTuxJB9qxFs985SqfNX,0,3
eFF4lppEdoNRwM1rJFnWvpdh,0,1
trqRTuFJBT2I3NK4wJB,0,4
eS8-evNUjZj7gspy,0,5
trqRTuMJMNjyDok4JKn,0,3
3Jj-VDj0Q9Kr,0,15
lKF-qe5WBTK7XsqYa11fN55zYTxhFhmHRAcVy5MO,0,1
trqRTJkrg9KIJTKbuKz,0,1
5FF-txTEdN1mjMKoeSqYoSTRmT2,0,4
trqRTvdWQIpRJhl4JKTI,0,1
ersJexuJMpshwMK4JFnWvp2,0,1
DFKXBe17Gql7FMMruFSWU6Fym9EiYd56,0,5
trqRTuFJjqTb1m58uG,0,1
DS9FtDn8P5scFsf,0,1
lJ1bluuJdNSvFYmour1yNxb_oT1A,0,5
5dSEe5xRXqsb1MK8U1j_qxKIYoN8S91fx1L,0,1
trqRTuM7Xq9xaM5oUDlWvpdh,0,4
trqRTv1xgTq91m58uG,0,3
lK1xq5j0Q9Kr,0,1
kFK-tS9aM987JdR,0,9
trqRTu9Jg95vJqKbuKz,0,6
l1FxG5k0Q9uYFmCyJmpENpn,0,1
trqRTvprMqqY1m54,0,1
trqRTvNcBN1f1mpWwW,0,2
eSMJqvNNGqf7kZjKtdpEN0,0,259
eSMJqF97GQ1bgMm45Spr-P,0,1
trqRTvprjq27gspy,0,134
DO2-lvdIBIL7gspy,0,1
trqRTvuwBNE7gsn,0,6
51FNTuFvQNqY1m58uMpEN0,0,3
tK9ml5C0QI1NFNK4wJB,0,1
3J1Ul59cqIpSgqzheJd9vFTRmT2,0,1
3SKot187Oq171m58uG,0,54
trqRTvpyGQ1mgMn4JKTI,0,81
trqRTuSoMoqsJgMYvAMyNpTnM91H0H,0,1
lKFgquM9BQmmFhB4aDFYNxmZ-vRdFsu2x-,0,1
5F1RQS9rMe24DTKbuKz,0,2
eD1gqvNNMIl7Xsd4aSEWvpdh,0,17
kFF-l65JdoTNkTKbuKzWvp2,0,1
emxcqyTvQQuYFma4JKTI,0,5
3SmbeupmdN9YFmuxUFxyqxMzmw,0,1
trqRTudNQNT7X9K4wJB,0,11
3FF-e59aG5scgNKbuKzWvp2,0,1
trqRTudaOvC41m58uG,0,56
5FF-txTEdomraNKyJJd0vvl_oT1A,0,1
trqRTuN7GN1f1m58uG,0,1
trqRTJn8jZuf1m58uG,0,36
5DFFexuRde2WkQLstObWvuFhbNdzYT1fxW,0,2
thzrVJ2yPeaskZcW5SqrqxBhopd8SdC,0,1
e1FuteuyQqsNgqK-eSkWc5BnXykiYd56,0,1
trqRTuxoGNT7X9K8vSc,0,1
D1pEG6TJQIk7XdMfaAMfo5TyEQN2Fsu2x-,0,1
tS1XZ19xXN9vF9KbuKz,0,1
6hLrZF98GqN_jdd4wANYNxb_oT1A,0,1
5F9StD20GTNhJdqo5SqfNX,0,7
Drz-eu50GTNUgMn4JKTI,0,1
trqRTuMyQqsbagMouST9qxM_,0,24
trqRTuTvgI5UDmL4JKTI,0,306
3F9btK9aMoFoJhl4JKTI,0,1
kr1-q5u0GxshFhM-aF1WqxMzmw,0,1
tA1-QxFojTN7Xsx8uScWopd6-QciSOFz,0,1
5K2-VDpRGTmRgNKbuKz,0,2
trqRTu50GZ27gspy,0,2
trqRTvd-OyL7gsz,0,640
trqRTJlRPyBxDTKbuKz,0,1
trqRTuuYXQ1Ygs545SqfNX,0,5
51FolDLyPuscFsf,0,1
erf-CDz7OeBy3NKbuKz,0,1
trqRTvMmMZuh1mKYUV,0,30
3FKElpuEMoFYFmq8UAlWvpdh,0,1
6Y5Jt65aQQ5YFsz4JF5YNxb_oT1A,0,5
5K5oeez0L6Bs3TKbu-,0,2
5FpXevC0LT9YwqKbuKz,0,4
DS9NtK9udvlyXddrwrjWvpdh,0,1
kFKNtezrOvn7gm98wspxUvS6mxd8SdC,0,1
tKFgqvpodvaWkZl4JKn,0,2
trqRTJLxPeBxDTKbuKz,0,4
3FmvtxFxQQFvJmB4JKTI,0,5
trqRTu5xXNdv1m58uG,0,2
trqRTvdJMo5vjMNh5SqfNX,0,145
tA1gqF9ajusUXMKmaF5YNKTRmT2,0,1
trqRTJjSLen7wOj,0,265
tKFJeun0BNNvjsd85SqfNX,0,2
DFKbGpsydoNRwM1rJFnWvpdh,0,1
6hKYq19aM98,0,1
eSMJqvNNGqf7jOMouSN6UJETM9FnSU,0,1
emxcqAl9LpscFsf,0,1
eSMvQpu0dNFrw9Kbu-,0,4
lFMvexFJMNj7wMsrUKEWvpdh,0,16
eApJtx9JMN1h1md-uAFKqxMzmw,0,1
DF1-txTydoNRwM1rJFnWvpdh,0,1
er1Yl5p0dNqNXMKE5SqW,0,2
trqRTudNGq8h3o24JKTI,0,3
DDTctxsugxscFsf,0,1
6OzRVDz8Ous9JmdmwgCsqxMzmw,0,1
6OkxTvNNjTj7gspy,0,6
trqRTJargZa7gspy,0,1
HO2mVDCSdvjygML4JKTI,0,1
5dS-qxmoQ58WDQkI5SsyovuRmxd8SdC,0,1
trqRTuxxXv24D9KbuKz,0,73
lKFgq550dNdbF9Kbu-,0,2
kYf0VDz7PeL4DZC9ednAQvx6m9phFsu2x-,0,1
lAMxl59xBqT71mLWJmp6N6u7mZ8iYd56,0,1
trqRTudJMNj7gspy,0,37
trqRTudbjZuUgMn4JKTI,0,8
lDa-VDj0Q9Kr,0,24
kFF-tyMvBQmmgMb4wSTfUe5nM9Fi,0,1
D1NNGAj9LpscFNKyJF9ro5dsmpd8SdC,0,1
trqRTJn4GNT71m58uG,0,3
kDsuqx9vdNT7JgB4JKTI,0,5
6OqSG6L0Q9Kr,0,2
lFMrlppodNmYFYqr5SqfNX,0,1
6FNNqK9aM98,0,3
trqRTuSSO6C81m58uG,0,55
k1C-eyN9BQl7gspy,0,26
eKMbGpf0MNNfFhqo5SqfNX,0,13
trqRTu1EGTK7Xga4JKTI,0,652
31SJQuMoMNFrgMuocSSWUFTRmT2,0,17
trqRTvqvBTNcFdBywFpRcuTy-oMhSsRHxDun,0,2
DFF-BuFEX5sSjMM-aF1fqxMzmw,0,1
trqRTvKJMN5vDZC95SqfNX,0,2
3A1gqvMyBNNoaYM8UKFWqyu_bIjiYd56,0,1
tKuUleFoQqf7DQCstYcWvpdh,0,1
DFKvlx5rXqT7JsNhusp8N59VM91H0H,0,2
trqRTvTvG9qsFdd-5SqfNX,0,1
esxmqxxEBTz7gspy,0,3
trqRTvF0Qea7gspy,0,3
3K9RqF9cXq1mXMKE5SqfNX,0,11
trqRTvKoGqSoXqKbuKz,0,1
e1F-tx1JMxscjdm4Jg5Evvl_oT1A,0,1
DFpETvdYXTuRFMB4uSFK,0,41
6hlEVS98GqN_jdd4wANYNxb_oT1A,0,2
trqRTuxbjqK7X9KbuKz,0,2
5AuFQxL0QNTYjsB4JKTI,0,1
DFKvQxk0Pea7gspy,0,2
trqRTJB7OQL7gspy,0,10
Hhf0ZK9aMw,0,1
trqRTvdmXqsbF9KbuKz,0,1
DFpETudvMNMIFNKbuKz,0,13
31xSTuFyQqxvXOb4JKTI,0,157
eKKrqpfrOvL7go1-5SmEQAcKM9FnSU,0,1
lKFgq550dNqNwg5SaMpENpn,0,2
51F-tyuJMufhDQdba1LWvpdh,0,1
kA1bexFvdNdIJs5K5SqW,0,2
trqRTux8MQj7gsz,0,29
DFFyteNvMNFhgMz4UFp4oKTRmT2,0,1
3KKxG55RBTq7XsuhaFmAvvM90udZSsKCuKNC90,0,2
trqRTuNIGTKc1m58uG,0,10
tS1XTuSmXZ1EgNKbuKz,0,1
eSMxBuj0Q9Kr,0,15
erL-lxpoMTTY1mKYUV,0,1
eS9jex57dNuIJOB4JKTI,0,125
HOpJT5xJBqR7gspy,0,7
51K-G5pmdN1vFdm-vSjIUuqzmTziYd56,0,1
tAL-Bpu0MNK7X9KbuKz,0,1
5J5xl5k0QqdvFma4JKTI,0,5
lFMgquMWBTKI1YdmldpENpn_oTC,0,1
DS9rqv17j5fhDQdba1LWvpdh,0,1
3KFjGpuEMNT4aqKbJFK0oxxx-TciSOFz,0,6
trqRTJk7BTd9wNKbuKz,0,3
DFpETuNoMIdb1m54,0,1
DFpETuTJMIuYgMKzJFpRNeuzM9FnSU,0,5
3J1ut5dJBqxYgMp-JFTnUuT7oNCiYdLHxSF24yFLsNj3hMue,0,1
lKFgquMRBZqY1m1oaF9rqxMzmw,0,1
kA1vBuFEX5soXdM4wspEN0,0,3
eSMbGS9-M9CIkQL4JKTI,0,15
trqRTua8XIl7gsz,0,188
eSMgqv1EX5syXZc4JKTIqxM_,0,1
3FF-e59aG5sYghN85SqfNX,0,8
5dSEe5xRXqsb1MkfthlsvKTsboqZYdLHr1qZ,0,2
trqRTu9JMNc7gsk,0,2
eFL-l5d9MxscFsf,0,2
DDTcTudmQQ18DZC4JKTI,0,1
5KK-tp5RXTqoFd1ou1fWvrq7M9x8JZETuKNC90,0,1
trqRTvNNXqmYwM5r5SqfNX,0,1
trqRTuNoGZq0jMd85SqfNX,0,1
5F1RQS9aBq5I1mKYUV,0,2
trqRTupNjQ1-g9Kbu-,0,1
kr1-q5u0Gxfs3ocs5SqW,0,50
3FFSqu5Rgxshad9owDEWvpdh,0,2280
DF9Nqpp7XpfIjYa4JKn,0,1
trqRTu50GNTrjM9A5SqW,0,1
lFFXqS9wQqNcgMb4JKTI,0,1
trqRTJL9Lec7gspy,0,2
5KKFB19WBTNbFhB4JKTI,0,4
kFKoe5uaQ59bFdMouSF_qxMzmw,0,1
lFMbquM9Bqf7jsdywFpRqxMzmw,0,11
l1K-e580Pea7gspy,0,5
511aeeTEMTR7jMK0uW,0,1
trqRTuN-Bva7gsz,0,2
3K9-txMyQqf7aMphJSSYNSTRmT2,0,4
5AsETJk9dN1RFt,0,2
trqRTvM8XxsrjmSbumpENpn,0,1
trqRTuNEMqdRXsn4JKTI,0,1
6O2xVAk7dvjygML4JKTI,0,1
emxyl59cBNNoJsNYuScWvpdh,0,59
trqRTvM8P9E7gspy,0,5
DSR-exFEgIq71m58uG,0,10
3FKElpuEMNN7JhqYvdpENpn,0,1
trqRTupyXTzWJ9KbuKz,0,8
3ruRGpF-QIb7gsNruS1ncSTRmT2iYdL,0,1
l1F-exFyQqf7kZjKtdpEN0,0,2
tFFFt5f0Q9uYFmCyuK5Rbu2_m9NT,0,145
trqRTvNJgTmIXMu8vspENpn,0,1
3F90G5R0Qqshws9oumpENpn,0,61
trqRTu1EXT2rJsphvSqrqxMzmw,0,1
3DsgQp57douEgNKbuKzWvp2,0,18
3r1gquMWBTKI1oc_lOBWvp2,0,165
5F1RQS8rOTmyjsC4JKTIqxM_,0,808
trqRTu1-O6n41m58uG,0,1
trqRTu1Eg9xv1m54,0,42
trqRTvdoGNT7Xs5oaMpENpn,0,1
3K9RquSEQqk7Jd5SuKKrqxTy03,0,341
3DMgq19-gIN8wTKbu-,0,29
eruxtF9YGvl8DTKbuKz,0,1
trqRTvdvBqdoJYqWuKnWvpdh,0,4
lKFgqydNMIqbFsKEcrFfbxd_-Tsh0N1OxKpLNpmLs7,0,1
trqRTudrGQuxggl4JKTI,0,3
DFpETud0G9dv1m58uG,0,1
trqRTvdNQqs_jddraSEWvp2,0,4
DFpETudNBqsvjOqyudpENpn,0,1
eS1gQudNdomYjsd85SFfN1TRm7,0,1
trqRTJnSO6LW3qKbuKz,0,4
tKFgquNoMusUXsn4JKn,0,3
trqRTJz7O62WkZc4JKTI,0,1
trqRTuqJGNTfgMKE5SqfNX,0,27
DFpETu1EQ9N71mKYUV,0,7
trqRTupoMTTYwhB4uSFK,0,2
l1KbQpu0dvcyDM5SJMpENpn,0,3
DFpETuF7OyBh1m58uG,0,12
trqRTuNoMNF0wqK4wJB,0,1
3Juoeez0L6Bs3TKbu-,0,1
5KFgqx9oMNj7FMm4wKsAcxR_oT1A,0,2
trqRTvpoMNF8jdb4uSFK,0,57
3KFjGK9vQNNbXMdW5SqfNX,0,6
kFFgqp5wBquvjMqousp0vuxf-ud8SdC,0,2
DFpETuSoXTlW1m58uG,0,6
lKF-luuJMNj7gM1ouScWvpdh,0,2
kKByCDaIdvqN3ml4uSFK,0,7
3AB-ZJpNXqxYgMz4JKTI,0,1
trqRTvz9P6j7gspy,0,1
kFb-ZDnRPeL7FmMs,0,1
trqRTud9j59SaqK4wJB,0,19
DJ1ETuFJMNF_jdph5SqfNFTRm7,0,2
kA1gquB0gNq8XsdrumpWUvj,0,4
tKa-ZDzrOTm_1m58uG,0,3
trqRTJk7OZFoFY5ovmphbJc_oT1A,0,1
kK9-teuYM9K7J9KoJSTA-1TRmT2,0,1
trqRTvKNMI5RJOk4JKTI,0,48
trqRTuTvMqE7FmMs,0,1
3F1-tyuyMusW3ZL95Spr-P,0,1
trqRTumyGQ5swTKbuKz,0,3
kFFgquM9BqmYFmu0wFpRqxM_M9TyEdmTx1dCNpmLs7,0,1
trqRTvuoMNFhwMqocDFrqxMzmw,0,1
tS1vQxFodo1Rwgmr5SqE,0,1
trqRTuqmQQ1mkZc4uSFK,0,3
eKdwTvdEMIpvwTKbuKz,0,25
DSxjTuTvgI5bF9KbuKz,0,19
k15JGuk0Q9Kr,0,3
5F1RQS9UGqsbFsKY5SqfNX,0,19
trqRTJpxXZu91m58uG,0,36
lFFSl19aMN5oJsmEumpENpn,0,260
trqRTumoGZqSwdB4JKTI,0,43
trqRTuqEM95yJ9Kbu-,0,8
3A1bGpk0Q9Kr,0,482
6hBYZS98GqN_jdd4wANYNxb_oT1A,0,2
k1xwqS99BQuYj9KbuKz,0,20
trqRTJj4gZL7gspy,0,3
kK1-e580MqN7Xs9haSEWvpdh,0,1
trqRTuxJXTxvgY5RcMpEN0,0,1
5FK-Qpu0GxsyXZc4JKTIqxM_,0,1
lJB-GpMwXQL7gspy,0,70
trqRTuMxgTxvFmMs5Spr-P,0,1
trqRTJn4OeB7gsz,0,1
tSKmTvu9Q9xIgNKbJW,0,8
trqRTu1vGNq7gsB4v18,0,2
DF9cleC0Q9f,0,1
trqRTv1RjNm8aTKbuKz,0,1
tSKYl5p0GxscFsf,0,107
3SKblxpEdNFmaYa4JKn,0,18
kKFEGps7j5scjdm4JFSyo6B_oT1A,0,1050
trqRTuNoQQ1mjMqYaD5sNFTWYoEiYd56,0,1
3F9NTuuajTz7gspy,0,1
trqRTu9oGTqUFspR5SqfNX,0,1
trqRTvKoMvqY1m58uG,0,31
3Aa-QekrOek7gspy,0,1
lKFgqF9NMIq8XqKIvMpENpn,0,18
kKTJTuFJMTKrggTf5ST_U_,0,4
lKE-lvFvGZk7gspy,0,1
lFMbquMRBTT71mSrurMyqxMzmw,0,1
trqRTu1JMTNvFmxouspfoxb,0,7
3J1El650dvaWkZl4JKn,0,3
lFMgqypoMNj7aMphJSSYNSTRmT2,0,1
trqRTvMSGTTNXOb4JKTI,0,1
trqRTuSoXQuIXQc_5SqfNX,0,1445
trqRTuT-MNqfJ9KbuKzWvp2,0,248
2DTbquMRdN17,0,2
trqRTuC7Q9K-XmMW5SqfNX,0,13
eSmvq5xoMNj7gM1ouScWvpdh,0,1
trqRTJayGI27gspy,0,6
trqRTvuoMNFhwMqouSqyqxMzmw,0,3
trqRTJz7LZ5IgMz4JKTI,0,12
trqRTJjSOTFE1m54,0,140
trqRTuSvG9q7XO58wS1IUvqIoTliYd56,0,1
trqRTuSEMNFrXMz4uSFK,0,1
trqRTJk7GZq_jdB4JKTI,0,3
lJz-QxuUQqsbjOMo5SqW,0,265
lKxoeez0L6Bs3TKbu-,0,1
trqRTudRMQky3oc4JKTI,0,1
l1FXl580BTd4g9KbuKz,0,1
trqRTuToM99vJYl4JKn,0,6
DFpETvNWgIc7gspy,0,1
3F1-tS97GQ1bgMm45Spr-P,0,1
kKc-lvT-dN1RFqKbu-,0,3
eAT7Tv1cQoq81m58uG,0,15
trqRTud0jQqyjga4JKTI,0,3
tS1-qpu0Gxfs3ocs5SqW,0,2
lA2-Qv5oX9q71m58uG,0,4
emxvQDn7OxscFsf,0,5
trqRTu5RBZq_FsKY5SqW,0,174
kDC-exsYdN17,0,1
kK1Xt5a0Gq5oFma4JKn,0,38
eK9EGK9WBQNoDQCs5SqfNX,0,18
DSmgQxFEGN1SgMKfJrFyN5FyYxd8SdC,0,2
tSMbleC0Le2ygsNo5SqfNX,0,2
trqRTuqJMNMYghqruKnWNxup,0,11
kJTElxFwdNC4gNKba1FINFTRm7,0,1
eSMvBpuJMoTYFmaKlObWvrq7M9x8JZETuKNC90,0,1
trqRTvdNjq2yDQc4JKn,0,16
3K9-txTvBq1vjqKoJS1WUKTRmT2,0,8
3r1gquMuM9sb1Ym8UF5yvuTf0ud8SdC,0,1
tAj-qpuvBol7gspy,0,5
trqRTJk9BNKU1m58uMpEN0,0,2
tdxSG5xJMN5IF9KbuKz,0,5
ldREt51ydNsowH,0,13
D1pbGxxJMuscFsf,0,1
lKF-BuFEX5sUgMmbJFEWvpdh,0,2
6hnETvMvBQmmgMKEUK1WUKTRmT2,0,10
5K97t19bQqsIFYB4uA5R,0,27
tr1NG5xygqc7JMlK5SqfNFTRm7,0,3
kA1gBuFojTNvJsMYw1m0qxMyM9jAYT1fx1L,0,1
6OkxGp5JdN1RFt,0,4
3KK-lua0G9TrXqKbuKzWvp2,0,2
